"Players","Ratings","games","Hard_Ratings","Hard_games","Grass_Ratings","Grass_games","Clay_Ratings","Clay_games","Carpet_Ratings","Carpet_games","Nationality","Handed","CountryCode","Continent"
"Weintraub A.",1500,0,1500,0,1500,0,1500,0,1500,0,"ISR","R",107,4
"Brugues-Davi A.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","U",64,5
"Garin C.",1500,0,1500,0,1500,0,1500,0,1500,0,"COL","R",45,8
"Viola M.",1500,0,1500,0,1500,0,1500,0,1500,0,"ITA","R",99,5
"Alund M.",1500,0,1500,0,1500,0,1500,0,1500,0,"ARG","R",11,8
"Pella G.",1500,0,1500,0,1500,0,1500,0,1500,0,"ARG","L",11,8
"Schwartzman D.",1500,0,1500,0,1500,0,1500,0,1500,0,"ARG","R",11,8
"Williams R.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","U",222,6
"Laaksonen H.",1500,0,1500,0,1500,0,1500,0,1500,0,"SUI","R",198,5
"Carreno-Busta P.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","R",64,5
"Elias G.",1500,0,1500,0,1500,0,1500,0,1500,0,"POR","R",171,5
"Kyrgios N.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUS","R",16,7
"Pouille L.",1500,0,1500,0,1500,0,1500,0,1500,0,"FRA","R",70,5
"Basic M.",1500,0,1500,0,1500,0,1500,0,1500,0,"BIH","R",28,5
"Evans D.",1500,0,1500,0,1500,0,1500,0,1500,0,"BAR","U",34,6
"Edmund K.",1500,0,1500,0,1500,0,1500,0,1500,0,"GBR","R",76,5
"Struff J.L.",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","R",59,5
"Kuznetsov Al.",1500,0,1500,0,1500,0,1500,0,1500,0,"RUS","U",180,5
"Langer N.",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","R",59,5
"Estrella Burgos V.",1500,0,1500,0,1500,0,1500,0,1500,0,"DOM","R",63,6
"Gomez E.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","U",64,5
"",1500,0,1500,0,1500,0,1500,0,1500,0,NA,NA,NA,NA
"Harrison C.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","U",222,6
"Peliwo F.",1500,0,1500,0,1500,0,1500,0,1500,0,"CAN","R",39,6
"Gojowczyk P.",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","R",59,5
"Fucsovics M.",1500,0,1500,0,1500,0,1500,0,1500,0,"HUN","R",95,5
"Khachanov K.",1500,0,1500,0,1500,0,1500,0,1500,0,"RUS","R",180,5
"Mecir M.",1500,0,1500,0,1500,0,1500,0,1500,0,"SVK","R",200,5
"Pospisil J.",1500,0,1500,0,1500,0,1500,0,1500,0,"CZE","R",58,5
"Herbert P.H.",1500,0,1500,0,1500,0,1500,0,1500,0,"FRA","R",70,5
"Vesely J.",1500,0,1500,0,1500,0,1500,0,1500,0,"CZE","U",58,5
"Ramanathan R.",1500,0,1500,0,1500,0,1500,0,1500,0,"IND","R",101,4
"Dzumhur D.",1500,0,1500,0,1500,0,1500,0,1500,0,"BIH","R",28,5
"Rola B.",1500,0,1500,0,1500,0,1500,0,1500,0,"SLO","L",201,5
"Kokkinakis T.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUS","R",16,7
"Daniel T.",1500,0,1500,0,1500,0,1500,0,1500,0,"JPN","R",108,4
"Gonzalez A.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","U",64,5
"Carballes Baena R.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","R",64,5
"Nedovyesov A.",1500,0,1500,0,1500,0,1500,0,1500,0,"KAZ","R",111,4
"Milojevic N.",1500,0,1500,0,1500,0,1500,0,1500,0,"SRB","U",194,5
"Delic M.",1500,0,1500,0,1500,0,1500,0,1500,0,"MLT","U",140,5
"Kubler J.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUS","R",16,7
"Michon A.",1500,0,1500,0,1500,0,1500,0,1500,0,"FRA","L",70,5
"Saville L.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUS","R",16,7
"Puetz T.",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","R",59,5
"Pavic A.",1500,0,1500,0,1500,0,1500,0,1500,0,"LTU","R",126,5
"Lindell C.",1500,0,1500,0,1500,0,1500,0,1500,0,"SWE","R",181,5
"Albot R.",1500,0,1500,0,1500,0,1500,0,1500,0,"MDA","R",132,5
"Ymer E.",1500,0,1500,0,1500,0,1500,0,1500,0,"SWE","R",181,5
"Olivo R.",1500,0,1500,0,1500,0,1500,0,1500,0,"ARG","R",11,8
"Krajicek A.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","L",222,6
"Marti Y.",1500,0,1500,0,1500,0,1500,0,1500,0,"SUI","R",198,5
"Davydenko P.",1500,0,1500,0,1500,0,1500,0,1500,0,"RUS","U",180,5
"Zverev A.",1500,0,1500,0,1500,0,1500,0,1500,0,"RUS","R",180,5
"Coric B.",1500,0,1500,0,1500,0,1500,0,1500,0,"CRO","R",97,5
"Kohlschreiber P..",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","R",59,5
"Wang C.",1500,0,1500,0,1500,0,1500,0,1500,0,"CHN","U",42,4
"Basilashvili N.",1500,0,1500,0,1500,0,1500,0,1500,0,"RUS","R",180,5
"Venus M.",1500,0,1500,0,1500,0,1500,0,1500,0,"NZL","R",162,7
"Melzer G.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUT","L",17,5
"Jarry N.",1500,0,1500,0,1500,0,1500,0,1500,0,"CHI","R",41,8
"Donaldson J.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","",222,6
"Vanni L.",1500,0,1500,0,1500,0,1500,0,1500,0,"ITA","R",99,5
"Rublev A.",1500,0,1500,0,1500,0,1500,0,1500,0,"RUS","R",180,5
"Nishioka Y.",1500,0,1500,0,1500,0,1500,0,1500,0,"JPN","U",108,4
"Arguello F.",1500,0,1500,0,1500,0,1500,0,1500,0,"ARG","R",11,8
"Andreozzi G.",1500,0,1500,0,1500,0,1500,0,1500,0,"ARG","R",11,8
"Chung H.",1500,0,1500,0,1500,0,1500,0,1500,0,"KOR","R",116,4
"De Greef A.",1500,0,1500,0,1500,0,1500,0,1500,0,"BEL","R",22,5
"Mektic N.",1500,0,1500,0,1500,0,1500,0,1500,0,"CRO","R",97,5
"Donati M.",1500,0,1500,0,1500,0,1500,0,1500,0,"ITA","R",99,5
"Mina G.",1500,0,1500,0,1500,0,1500,0,1500,0,"ARG","R",11,8
"Arnaboldi A.",1500,0,1500,0,1500,0,1500,0,1500,0,"ITA","L",99,5
"Fritz T.",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","U",59,5
"Broady L.",1500,0,1500,0,1500,0,1500,0,1500,0,"GBR","L",76,5
"Smith J.P.",1500,0,1500,0,1500,0,1500,0,1500,0,"CAN","R",39,6
"Demoliner M.",1500,0,1500,0,1500,0,1500,0,1500,0,"BRA","R",19,8
"Sarkissian A.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","R",222,6
"Menendez-Maceiras A.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","R",64,5
"Galan D.E.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUS","U",16,7
"Gomez A.",1500,0,1500,0,1500,0,1500,0,1500,0,"MEX","R",134,6
"Trinker B.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUT","R",17,5
"Munar J.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","U",64,5
"Novak D.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUT","R",17,5
"Herbert P.H",1500,0,1500,0,1500,0,1500,0,1500,0,"FRA","R",70,5
"Tiafoe F.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","R",222,6
"Zhang Zh.",1500,0,1500,0,1500,0,1500,0,1500,0,"CHN","U",42,4
"Zhang Ze",1500,0,1500,0,1500,0,1500,0,1500,0,"CHN","U",42,4
"Karatsev A.",1500,0,1500,0,1500,0,1500,0,1500,0,"RUS","R",180,5
"Fabbiano T.",1500,0,1500,0,1500,0,1500,0,1500,0,"ITA","R",99,5
"Barton M.",1500,0,1500,0,1500,0,1500,0,1500,0,"ITA","U",99,5
"Thompson J.",1500,0,1500,0,1500,0,1500,0,1500,0,"GBR","U",76,5
"Rubin N.",1500,0,1500,0,1500,0,1500,0,1500,0,"VEN","U",225,8
"Halys Q.",1500,0,1500,0,1500,0,1500,0,1500,0,"FRA","R",70,5
"Jasika O.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUS","L",16,7
"Monteiro T.",1500,0,1500,0,1500,0,1500,0,1500,0,"BRA","L",19,8
"Fratangelo B.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","R",222,6
"Kovalik J.",1500,0,1500,0,1500,0,1500,0,1500,0,"SVK","R",200,5
"Paul T.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","R",222,6
"Carreno Busta P.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","R",64,5
"Bautista Agut R.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","R",64,5
"Cecchinato M.",1500,0,1500,0,1500,0,1500,0,1500,0,"ITA","R",99,5
"Pavlasek A.",1500,0,1500,0,1500,0,1500,0,1500,0,"CZE","R",58,5
"Bourgue M.",1500,0,1500,0,1500,0,1500,0,1500,0,"FRA","R",70,5
"Kozlov S.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","R",222,6
"Medvedev D.",1500,0,1500,0,1500,0,1500,0,1500,0,"RUS","R",180,5
"Escobedo E.",1500,0,1500,0,1500,0,1500,0,1500,0,"MEX","R",134,6
"Willis M.",1500,0,1500,0,1500,0,1500,0,1500,0,"GBR","L",76,5
"Hemery C.",1500,0,1500,0,1500,0,1500,0,1500,0,"FRA","R",70,5
"Soderlund C.",1500,0,1500,0,1500,0,1500,0,1500,0,"SWE","R",181,5
"Kicker N.",1500,0,1500,0,1500,0,1500,0,1500,0,"ARG","R",11,8
"Wessels L.",1500,0,1500,0,1500,0,1500,0,1500,0,"GER","R",59,5
"Mertl J.",1500,0,1500,0,1500,0,1500,0,1500,0,"CZE","R",58,5
"Lamasine T.",1500,0,1500,0,1500,0,1500,0,1500,0,"FRA","R",70,5
"Munoz De La Nava D.",1500,0,1500,0,1500,0,1500,0,1500,0,"ESP","L",64,5
"Cacic N.",1500,0,1500,0,1500,0,1500,0,1500,0,"SRB","R",194,5
"Diez S.",1500,0,1500,0,1500,0,1500,0,1500,0,"CAN","R",39,6
"Shapovalov D.",1500,0,1500,0,1500,0,1500,0,1500,0,"CAN","L",39,6
"Opelka R.",1500,0,1500,0,1500,0,1500,0,1500,0,"USA","U",222,6
"Satral J.",1500,0,1500,0,1500,0,1500,0,1500,0,"CZE","R",58,5
"Wu D.",1500,0,1500,0,1500,0,1500,0,1500,0,"GBR","U",76,5
"Whittington A.",1500,0,1500,0,1500,0,1500,0,1500,0,"AUS","R",16,7
"Bublik A.",1500,0,1500,0,1500,0,1500,0,1500,0,"RUS","R",180,5
"Ymer M.",1500,0,1500,0,1500,0,1500,0,1500,0,"SWE","R",181,5
"Kumar S.",1489.7,1,1489.7,1,1500,0,1500,0,1500,0,"SWE","U",181,5
"Spottl M.",1480.29297790798,2,1489.7,1,1500,0,1490.00526214205,1,1500,0,"AUT","R",17,5
"Kilderry P.",1471.23053441397,3,1480.41009286433,2,1489.71834190048,1,1500,0,1500,0,"AUS","R",16,7
"Ishii Y.",1459.53810987607,4,1458.63815226519,4,1500,0,1500,0,1500,0,"JPN","U",108,4
"Al-Alawi S.K.",1480.27997653743,2,1480.64378607991,2,1500,0,1500,0,1500,0,"BUL","U",37,5
"Luxa P.",1438.34708735412,7,1454.68431357202,5,1482.23685916309,2,1500,0,1500,0,"CZE","R",58,5
"Sanchez J.",1489.7,1,1489.7,1,1500,0,1500,0,1500,0,"ESP","U",64,5
"Costa F.",1460.94944076259,4,1479.54581482242,2,1500,0,1479.71613671101,2,1500,0,"COL","U",45,8
"Karbacher B.",1480.5620221403,2,1489.7,1,1500,0,1491.43383859528,1,1500,0,"GER","R",59,5
"Kulti N.",1452.81745964982,5,1480.93433226213,2,1489.7,1,1480.29168485169,2,1500,0,"SWE","R",181,5
"Raoux G.",1480.1513989722,2,1489.09001150402,1,1500,0,1491.58296066472,1,1500,0,"FRA","R",70,5
"Humphries S.",1464.05365942606,4,1472.13036670888,3,1500,0,1490.63883325361,1,1500,0,"USA","R",222,6
"Jensen L.",1489.47651531873,1,1489.47651531873,1,1500,0,1500,0,1500,0,"USA","U",222,6
"Knowles M.",1478.41342423344,2,1478.66836891041,2,1500,0,1500,0,1500,0,"BAH","R",20,6
"Stark J.",1478.89836124979,2,1489.46756694302,1,1489.64825969386,1,1500,0,1500,0,"USA","R",222,6
"Szymanski J.",1490.19146465545,1,1490.52675084393,1,1500,0,1500,0,1500,0,"VEN","U",225,8
"Gonzalez P.",1489.0719937399,1,1500,0,1500,0,1489.39473785795,1,1500,0,"ESP","U",64,5
"Cortes J.",1490.95016758891,1,1500,0,1500,0,1491.44290542741,1,1500,0,"ESP","U",64,5
"Harper-Griffith L.",1481.59126339857,2,1489.97089901043,1,1500,0,1489.7,1,1500,0,"USA","R",222,6
"Marques N.",1490.72633431805,1,1500,0,1500,0,1489.7,1,1500,0,"POR","L",171,5
"Garcia M.",1481.16208208048,2,1500,0,1490.73606486167,1,1489.7,1,1500,0,"ESP","U",64,5
"Fahlke A.",1489.54250677386,1,1500,0,1500,0,1489.40377987741,1,1500,0,"GER","R",59,5
"Witt A.",1488.21359653988,1,1500,0,1489.7,1,1500,0,1500,0,"GBR","R",76,5
"Landsberg J.",1490.15150104667,1,1500,0,1489.7,1,1500,0,1500,0,"SWE","R",181,5
"Boruszewski J.",1488.8331034865,1,1500,0,1489.39473785795,1,1500,0,1500,0,"GER","R",59,5
"Gaudi I.",1490.85894494885,1,1500,0,1489.7,1,1500,0,1500,0,"ITA","R",99,5
"Bhupathi M.",1466.1866759904,3,1477.8743336663,2,1489.39473785795,1,1500,0,1500,0,"IND","R",101,4
"MacLagan M.",1477.24009847913,2,1487.81516021583,1,1489.68242894375,1,1500,0,1500,0,"GBR","",76,5
"Timfjord N.",1488.23294591266,1,1500,0,1500,0,1488.88367687507,1,1500,0,"SWE","R",181,5
"Fleischfresser T.",1488.3181869912,1,1500,0,1500,0,1488.92030511664,1,1500,0,"GER","U",59,5
"Arnold L.",1488.45069851126,1,1500,0,1500,0,1489.16916418118,1,1500,0,"ARG","U",11,8
"Thomas J.",1478.23891867343,2,1487.90474080332,1,1490.29300376165,1,1500,0,1500,0,"GBR","U",76,5
"Tiilikainen K.",1482.12224420332,2,1500,0,1500,0,1479.4388984334,2,1500,0,"FIN","R",71,5
"Filippini M.",1480.56542766787,2,1500,0,1500,0,1481.22256456917,2,1500,0,"URU","R",221,8
"Miketa D.",1491.22098031642,1,1500,0,1500,0,1490.59372433941,1,1500,0,"CZE","R",58,5
"Peschek D.",1490.25112399829,1,1500,0,1500,0,1489.4979574906,1,1500,0,"GER","R",59,5
"Vajda I.",1481.61349796038,2,1500,0,1500,0,1481.67140395166,2,1500,0,"CRO","R",97,5
"Moretti H.",1490.44412136052,1,1500,0,1500,0,1490.38913035944,1,1500,0,"ARG","R",11,8
"Trimmel C.",1482.58794381206,2,1500,0,1500,0,1482.3052825948,2,1500,0,"AUT","R",17,5
"Vasek R.",1489.69819454371,1,1500,0,1500,0,1489.60283716159,1,1500,0,"CZE","R",58,5
"Fasching A.",1489.56417266682,1,1500,0,1500,0,1489.75989549071,1,1500,0,"AUT","U",17,5
"Cabello F.",1488.38253482059,1,1500,0,1500,0,1489.32113152198,1,1500,0,"ARG","R",11,8
"Cobolli S.",1490.88841215419,1,1500,0,1500,0,1491.64186611775,1,1500,0,"ITA","R",99,5
"Malcor O.",1477.28997630886,2,1500,0,1500,0,1477.74260370243,2,1500,0,"FRA","R",70,5
"Tramacchi P.",1489.52840431478,1,1489.18458788734,1,1500,0,1500,0,1500,0,"AUS","R",16,7
"Mor L.",1489.54534162348,1,1489.7847969607,1,1500,0,1500,0,1500,0,"BRA","R",19,8
"Caldwell D.",1489.35870055077,1,1489.7,1,1500,0,1500,0,1500,0,"USA","R",222,6
"Harsanyi P.",1479.59488263646,2,1478.39942916349,2,1500,0,1500,0,1500,0,"USA","U",222,6
"Kauffmann C.",1483.23183360274,2,1488.45182925403,1,1500,0,1488.7632784761,1,1500,0,"FRA","R",70,5
"Herm-Zahlava J.",1477.54837483486,2,1500,0,1500,0,1478.36473807847,2,1500,0,"GER","R",59,5
"Tong M.",1490.32169637936,1,1488.92795053927,1,1500,0,1500,0,1500,0,"HKG","R",93,4
"Onoda M.",1458.56649702106,4,1459.68638589971,4,1500,0,1500,0,1500,0,"JPN","R",108,4
"Miyao J.",1479.87846699788,2,1481.60175992299,2,1500,0,1500,0,1500,0,"JPN","U",108,4
"Mlynarik Z.",1492.0298604784,1,1490.6714586934,1,1500,0,1500,0,1500,0,"AUT","R",17,5
"Zhang Y.",1489.43076288422,1,1489.14309362701,1,1500,0,1500,0,1500,0,"CHN","U",42,4
"Kornienko I.",1495.62698247042,1,1494.02201146853,1,1500,0,1500,0,1500,0,"RUS","R",180,5
"Freelove O.",1490.68733482335,1,1489.40906020305,1,1500,0,1500,0,1500,0,"GBR","R",76,5
"Milligan L.",1487.01379171752,2,1489.37626692459,1,1489.39473785795,1,1500,0,1500,0,"GBR","R",76,5
"Sarstrand M.",1485.43040751454,2,1490.24865090623,1,1500,0,1494.92079552984,1,1500,0,"SWE","R",181,5
"Smith L.",1491.81990074708,1,1491.39904752228,1,1500,0,1500,0,1500,0,"USA","U",222,6
"Syed F.",1487.50626841218,1,1488.73476044263,1,1500,0,1500,0,1500,0,"MAS","U",137,4
"Breen M.",1488.57836594532,1,1488.69116967322,1,1500,0,1500,0,1500,0,"AUS","R",16,7
"Perry T.",1490.08732963654,1,1489.78037583974,1,1500,0,1500,0,1500,0,"AUS","R",16,7
"Svarc L.",1481.10246197958,2,1490.32750277666,1,1500,0,1490.95794302886,1,1500,0,"SVK","R",200,5
"Moyano D.",1478.91425470337,2,1500,0,1500,0,1479.23624293777,2,1500,0,"ARG","R",11,8
"Koll H.",1487.73919596054,1,1488.39295960509,1,1500,0,1500,0,1500,0,"NOR","R",159,5
"Arquez P.",1489.46911607329,1,1500,0,1500,0,1490.0777813274,1,1500,0,"ARG","R",11,8
"Eagle J.",1489.54744759329,1,1490.00622752154,1,1500,0,1500,0,1500,0,"RSA","R",4,2
"Bahrouzyan O.",1474.91274268688,4,1470.99774696632,4,1500,0,1500,0,1500,0,"UAE","U",218,4
"Belal C.",1489.50876039051,1,1500,0,1500,0,1490.79274813098,1,1500,0,"MAR","R",145,2
"Couto E.",1488.89260277724,1,1500,0,1500,0,1488.98910033706,1,1500,0,"POR","R",171,5
"Sousa T.",1489.10010295594,1,1500,0,1500,0,1490.0128309091,1,1500,0,"BRA","U",19,8
"Navarra M.",1490.47902443551,1,1500,0,1500,0,1491.43736451883,1,1500,0,"ITA","L",99,5
"Derepasko A.",1494.55564128388,1,1500,0,1490.71044813178,1,1500,0,1500,0,"RUS","R",180,5
"Vlasov D.",1491.38523997406,1,1500,0,1500,0,1492.45282082052,1,1500,0,"RUS","R",180,5
"Tkalec M.",1489.52728761379,1,1500,0,1500,0,1490.41463726352,1,1500,0,"SLO","R",201,5
"Bozic I.",1489.09103803615,1,1500,0,1500,0,1489.13087495203,1,1500,0,"SLO","R",201,5
"Pfeiffer K.",1492.19925167959,1,1500,0,1500,0,1491.66997281379,1,1500,0,"POL","U",170,5
"Peppas S.",1491.84274568885,1,1500,0,1500,0,1492.87511966097,1,1500,0,"GRE","R",85,5
"Oncins J.",1488.75156774514,1,1489.54838275416,1,1500,0,1500,0,1500,0,"BRA","R",19,8
"Tomashevich D.",1490.15303835684,1,1491.99437637811,1,1500,0,1500,0,1500,0,"UZB","R",223,4
"Jiang S.",1489.23570618456,1,1490.6738263583,1,1500,0,1500,0,1500,0,"CHN","R",42,4
"Wang Y.",1483.34434345696,2,1482.85999276957,2,1500,0,1500,0,1500,0,"CHN","U",42,4
"Koenig R.",1487.37312892925,1,1489.85705928246,1,1500,0,1500,0,1500,0,"RSA","R",4,2
"Shimada T.",1477.69288877063,2,1490.04382447473,1,1489.39473785795,1,1500,0,1500,0,"JPN","R",108,4
"Hui J.",1495.27778578626,1,1495.03419896096,1,1500,0,1500,0,1500,0,"RSA","R",4,2
"Garcia-Sintes J.",1490.26595465458,1,1500,0,1500,0,1491.25549114882,1,1500,0,"ESP","R",64,5
"Zitko R.",1489.86499163358,1,1489.06927493697,1,1500,0,1500,0,1500,0,"CZE","R",58,5
"Dupre T.",1489.03980219827,1,1489.42912072876,1,1500,0,1500,0,1500,0,"FRA","R",70,5
"Al Khulaifi N.G.",1489.26731522855,1,1489.22525969261,1,1500,0,1500,0,1500,0,"QAT","R",176,4
"Willman D.",1492.32463543748,1,1491.42552103256,1,1500,0,1500,0,1500,0,"NZL","U",162,7
"Hormazabal G.",1479.04394275935,2,1500,0,1500,0,1482.0025301129,2,1500,0,"CHI","R",41,8
"Olguin L.",1493.94664293262,1,1500,0,1500,0,1493.54817554573,1,1500,0,"ARG","U",11,8
"Mazarakis V.",1480.17560234731,3,1494.80797842006,1,1500,0,1484.10380586982,2,1500,0,"GRE","R",85,5
"Matias N.",1491.01528537986,1,1500,0,1500,0,1491.63092477634,1,1500,0,"POR","R",171,5
"Marin L.",1491.9799029113,1,1500,0,1500,0,1491.95506355199,1,1500,0,"SRB","U",194,5
"Albert M.",1491.69177480461,1,1500,0,1500,0,1491.81362554781,1,1500,0,"EGY","R",65,2
"Ager J.",1478.19088993287,2,1500,0,1500,0,1479.48550209901,2,1500,0,"RSA","U",4,2
"Dreekmann H.",1490.92573357338,2,1500,0,1480.89447305724,2,1500,0,1500,0,"GER","R",59,5
"Coetzee J.",1489.77769641876,1,1500,0,1489.4295143488,1,1500,0,1500,0,"RSA","R",4,2
"Ivanov-Smolensky K.",1477.21740037984,2,1489.74340604333,1,1489.41997675982,1,1500,0,1500,0,"RUS","R",180,5
"Golovanov D.",1482.80779456429,2,1492.60347986833,1,1488.26248044733,1,1500,0,1500,0,"RUS","L",180,5
"Mackin A.",1483.43629086151,2,1500,0,1479.2141441968,2,1500,0,1500,0,"GBR","R",76,5
"Todero N.",1490.45623015361,1,1500,0,1500,0,1490.00856459281,1,1500,0,"ARG","R",11,8
"Ellwood B.",1487.79336181615,1,1500,0,1489.4134830451,1,1500,0,1500,0,"AUS","R",16,7
"Kennedy A.",1473.96544430972,3,1483.63532989816,2,1488.81476246319,1,1500,0,1500,0,"USA","",222,6
"Nijaki R.",1490.53481626628,1,1500,0,1500,0,1490.5256775406,1,1500,0,"POL","R",170,5
"Dabrowski B.",1491.3442845878,2,1500,0,1500,0,1489.17216550665,2,1500,0,"POL","U",170,5
"Agaev E.",1491.11482343265,1,1490.0659657687,1,1500,0,1500,0,1500,0,"AZE","R",18,4
"Spracklin T.",1488.12974687884,1,1488.5751328967,1,1500,0,1500,0,1500,0,"USA","R",222,6
"Hanley P.",1489.67495173554,1,1488.47367485534,1,1500,0,1500,0,1500,0,"AUS","R",16,7
"Lukaev R.",1487.98237348428,1,1487.7606074953,1,1500,0,1500,0,1500,0,"BUL","R",37,5
"Kunitcin I.",1488.65535311954,1,1489.01058941137,1,1500,0,1500,0,1500,0,NA,NA,NA,NA
"Craca M.",1488.67564486635,1,1500,0,1500,0,1488.49664838811,1,1500,0,"GER","R",59,5
"Bohaboy D.",1488.52146314132,1,1487.90418006242,1,1500,0,1500,0,1500,0,"USA","R",222,6
"Shvec A.",1494.57472718489,1,1490.89433536649,1,1500,0,1500,0,1500,0,"BLR","R",30,5
"Khalfan S.",1477.78521521835,2,1478.06683374163,2,1500,0,1500,0,1500,0,"QAT","R",176,4
"Rea S.",1480.14912580643,2,1479.86360676937,2,1500,0,1500,0,1500,0,"GER","U",59,5
"Durek R.",1490.11629205934,1,1489.87994298496,1,1500,0,1500,0,1500,0,"AUS","R",16,7
"Henry R.",1487.30395727923,1,1488.18345320664,1,1500,0,1500,0,1500,0,"GBR","U",76,5
"Peralta J.",1489.59359466733,1,1500,0,1500,0,1490.76478493664,1,1500,0,"PAN","U",169,6
"Gallardo Valles M.",1491.49647182985,1,1500,0,1500,0,1491.77056704344,1,1500,0,"MEX","R",134,6
"Norby R.",1488.41222271896,1,1487.89071197514,1,1500,0,1500,0,1500,0,"DEN","R",62,5
"Gooding J.",1493.87938930102,1,1492.99682554526,1,1500,0,1500,0,1500,0,"AUS","R",16,7
"Ouahabi T.",1491.20281575782,1,1500,0,1500,0,1490.73528617735,1,1500,0,"MAR","R",145,2
"Lopes H.",1491.74869258767,1,1500,0,1500,0,1491.81405645819,1,1500,0,"POR","R",171,5
"Mathieu P.",1496.69978939501,1,1500,0,1500,0,1492.90111053778,1,1500,0,"FRA","R",70,5
"Weinzierl J.",1488.0525590967,1,1500,0,1500,0,1489.23542876413,1,1500,0,"GER","R",59,5
"Delfino M.",1489.75511975053,1,1500,0,1500,0,1489.52293388112,1,1500,0,"ARG","R",11,8
"Koderisch C.",1494.23946332621,1,1500,0,1489.66731188702,1,1500,0,1500,0,"GER","U",59,5
"Logtens P.",1492.66329928595,1,1500,0,1489.07017926696,1,1500,0,1500,0,"NED","R",96,5
"Moser F.",1494.96487507517,1,1500,0,1490.57390535988,1,1500,0,1500,0,"GER","R",59,5
"Andersson H.",1489.33536584283,1,1500,0,1500,0,1489.7,1,1500,0,"SWE","R",181,5
"Prpic A.",1488.74339619625,1,1500,0,1500,0,1488.67363094134,1,1500,0,"SWE","R",181,5
"Levinsky J.",1487.11924651386,1,1500,0,1500,0,1486.51859584497,1,1500,0,"CZE","R",58,5
"Levine I.",1489.4524979421,1,1489.39087450978,1,1500,0,1500,0,1500,0,"RUS","U",180,5
"Behrmann M.",1487.68592893417,1,1487.11377678144,1,1500,0,1500,0,1500,0,"USA","R",222,6
"Ayala D.",1488.39371235389,1,1488.86328781063,1,1500,0,1500,0,1500,0,"USA","R",222,6
"Neumuller I.",1488.84748718357,1,1500,0,1500,0,1489.48985040056,1,1500,0,"AUT","R",17,5
"Yim R.",1487.8187210922,2,1486.10473902918,2,1500,0,1500,0,1500,0,"USA","L",222,6
"Fyrstenberg M.",1491.51429309025,1,1500,0,1500,0,1490.8079729945,1,1500,0,"POL","L",170,5
"Matkowski M.",1489.29226829844,1,1500,0,1500,0,1490.42743496902,1,1500,0,"POL","R",170,5
"Urban F.",1478.46583843614,2,1500,0,1500,0,1477.91163534119,2,1500,0,"POL","R",170,5
"Carlson A.",1488.886094727,1,1489.29916648522,1,1500,0,1500,0,1500,0,"USA","L",222,6
"Quintero M.",1489.06508427534,1,1500,0,1500,0,1489.5039872181,1,1500,0,"COL","R",45,8
"Moraru G.",1488.09707477144,1,1500,0,1500,0,1489.84874224462,1,1500,0,"ROU","R",178,5
"Ratiwatana S.",1489.40885832544,1,1489.80903599253,1,1500,0,1500,0,1500,0,"THA","R",207,4
"Snobel P.",1490.82000937653,1,1489.60989031633,1,1500,0,1500,0,1500,0,"CZE","L",58,5
"Davletshin V.",1489.24738701616,1,1490.18582065536,1,1500,0,1500,0,1500,0,"RUS","U",180,5
"Andersen J.",1488.00678923548,1,1488.48542270557,1,1500,0,1500,0,1500,0,"DEN","U",62,5
"Mankad H.",1488.8168899788,1,1489.02229418228,1,1500,0,1500,0,1500,0,"IND","R",101,4
"Ferrero J.",1481.39014129842,2,1489.72239548123,1,1500,0,1492.94696329642,1,1500,0,"ESP","R",64,5
"Reichel A.",1494.27589983784,1,1493.92822628361,1,1500,0,1500,0,1500,0,"USA","R",222,6
